StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q2,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-3-1,F-3-1-1,F-3-2,F-3-1-2,F-3-3,F-3-1-3,F-3-4,F-3-1-4,F-3-2-1,F-3-2-2,F-3-2-3,F-3-2-4,F-4-1,F-4-1-1,F-4-2,F-4-1-2,F-4-3,F-4-1-3,F-4-4,F-4-1-4,F-4-2-1,F-4-2-2,F-4-2-3,F-4-2-4,F-5-1,F-5-1-1,F-5-2,F-5-1-2,F-5-3,F-5-1-3,F-5-4,F-5-1-4,F-5-2-1,F-5-2-2,F-5-2-3,F-5-2-4
2018/5/29 07:05,2018/5/29 07:05,IP Address,155.245.28.22,100,24,TRUE,2018/5/29 07:05,R_2aFDPm3OWCq3q03,,,,,51.90859985,0.920898438,anonymous,EN,14.366,14.366,15.445,1,Candidate 2,7.253,7.253,8.899,1,Candidate 1,Scandal,Plagiarism,Party Affiliation,Liberal Democrats,EU Integration,Neutral,Gender,Male,Misreporting Funds,Liberal Democrats,Support EU Integration,Male,Scandal,No Scandal,Party Affiliation,Labour Party,EU Integration,Support EU Integration,Gender,Male,Having an Extramarital Affair,Conservative Party,Neutral,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 07:05,2018/5/29 07:06,IP Address,155.245.28.11,100,21,TRUE,2018/5/29 07:06,R_vOj4Ptvhq2Z7Ee5,,,,,51.90859985,0.920898438,anonymous,EN,6.355,6.355,7.168,1,Candidate 2,12.851,12.851,14.408,1,Candidate 2,Gender,Female,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Scandal,Sexual Harassment,Female,Oppose EU Integration,Conservative Party,Sexual Harassment,Gender,Female,EU Integration,Neutral,Party Affiliation,Conservative Party,Scandal,Having an Extramarital Affair,Male,Neutral,Labour Party,Sexual Harassment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 07:05,2018/5/29 07:06,IP Address,155.245.28.23,100,13,TRUE,2018/5/29 07:06,R_3MlmkBeIjswuhWH,,,,,51.90859985,0.920898438,anonymous,EN,7.101,7.101,8.54,1,Candidate 1,3.098,3.951,4.332,2,Candidate 1,Scandal,Plagiarism,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Gender,Female,Having an Extramarital Affair,Oppose EU Integration,Labour Party,Male,Scandal,No Scandal,EU Integration,Neutral,Party Affiliation,Labour Party,Gender,Female,Having an Extramarital Affair,Support EU Integration,Labour Party,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 07:06,2018/5/29 07:06,IP Address,155.245.28.26,100,20,TRUE,2018/5/29 07:06,R_33EB0doPpE3aa2s,,,,,51.90859985,0.920898438,anonymous,EN,8.903,8.903,9.935,1,Candidate 1,6.54,6.54,10.153,1,Candidate 1,Gender,Female,EU Integration,Neutral,Party Affiliation,Labour Party,Scandal,No Scandal,Female,Support EU Integration,Liberal Democrats,Plagiarism,Gender,Female,EU Integration,Support EU Integration,Party Affiliation,Labour Party,Scandal,Misreporting Funds,Female,Neutral,Liberal Democrats,Misreporting Funds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 07:06,2018/5/29 07:06,IP Address,155.245.28.13,100,21,TRUE,2018/5/29 07:06,R_1dcOIrAErc9Ap5u,,,,,51.90859985,0.920898438,anonymous,EN,13.607,13.607,14.572,1,Candidate 1,4.674,4.674,5.717,1,Candidate 1,EU Integration,Neutral,Scandal,Having an Extramarital Affair,Gender,Female,Party Affiliation,Conservative Party,Oppose EU Integration,Plagiarism,Female,Conservative Party,EU Integration,Neutral,Scandal,Plagiarism,Gender,Female,Party Affiliation,Conservative Party,Oppose EU Integration,Sexual Harassment,Male,Conservative Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 07:06,2018/5/29 07:06,IP Address,155.245.28.16,100,24,TRUE,2018/5/29 07:06,R_3rYSIB7yLkXVCl6,,,,,51.90859985,0.920898438,anonymous,EN,8.311,8.311,15.643,1,Candidate 2,6.465,6.465,8.411,1,Candidate 1,Party Affiliation,Labour Party,Gender,Male,Scandal,Misreporting Funds,EU Integration,Support EU Integration,Liberal Democrats,Male,No Scandal,Oppose EU Integration,Party Affiliation,Labour Party,Gender,Male,Scandal,Sexual Harassment,EU Integration,Support EU Integration,Conservative Party,Male,Sexual Harassment,Oppose EU Integration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 07:06,2018/5/29 07:06,IP Address,155.245.28.24,100,14,TRUE,2018/5/29 07:06,R_3J5ehBFjfSmGi4s,,,,,51.90859985,0.920898438,anonymous,EN,6.54,6.54,8.117,1,Candidate 2,3.5,3.5,4.974,1,Candidate 2,Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,Gender,Male,Misreporting Funds,Oppose EU Integration,Liberal Democrats,Female,Scandal,Having an Extramarital Affair,EU Integration,Neutral,Party Affiliation,Liberal Democrats,Gender,Male,Plagiarism,Neutral,Liberal Democrats,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 07:06,2018/5/29 07:06,IP Address,155.245.28.17,100,31,TRUE,2018/5/29 07:06,R_5w1Lu5cXLwdm9od,,,,,51.90859985,0.920898438,anonymous,EN,8.948,8.948,15.857,1,Candidate 2,8.954,8.954,15.681,1,Candidate 2,Party Affiliation,Liberal Democrats,Gender,Male,Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Conservative Party,Male,Misreporting Funds,Support EU Integration,Party Affiliation,Conservative Party,Gender,Female,Scandal,Sexual Harassment,EU Integration,Neutral,Labour Party,Male,Misreporting Funds,Support EU Integration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 07:06,2018/5/29 07:06,IP Address,155.245.28.12,100,25,TRUE,2018/5/29 07:06,R_3GEfA45xYaP9Srg,,,,,51.90859985,0.920898438,anonymous,EN,10.948,10.948,15.099,1,Candidate 2,7.749,7.749,9.691,1,Candidate 2,Gender,Female,EU Integration,Neutral,Scandal,Sexual Harassment,Party Affiliation,Conservative Party,Female,Neutral,Plagiarism,Labour Party,Gender,Male,EU Integration,Support EU Integration,Scandal,No Scandal,Party Affiliation,Liberal Democrats,Male,Oppose EU Integration,Having an Extramarital Affair,Labour Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 07:06,2018/5/29 07:07,IP Address,155.245.28.20,100,46,TRUE,2018/5/29 07:07,R_24wV0kQnbU0tgxc,,,,,51.90859985,0.920898438,anonymous,EN,22.253,22.253,24.056,1,Candidate 1,15.266,15.266,23.23,1,Candidate 2,EU Integration,Neutral,Gender,Female,Party Affiliation,Liberal Democrats,Scandal,Sexual Harassment,Support EU Integration,Female,Labour Party,Having an Extramarital Affair,EU Integration,Support EU Integration,Gender,Female,Party Affiliation,Labour Party,Scandal,Plagiarism,Neutral,Female,Conservative Party,No Scandal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 07:06,2018/5/29 07:07,IP Address,155.245.28.2,100,69,TRUE,2018/5/29 07:07,R_1l64L8g2fCJH3Mj,,,,,51.90859985,0.920898438,anonymous,EN,59.97,59.97,61.437,1,Candidate 1,6.745,6.745,9.425,1,Candidate 2,Gender,Male,EU Integration,Support EU Integration,Scandal,No Scandal,Party Affiliation,Conservative Party,Female,Support EU Integration,Plagiarism,Labour Party,Gender,Male,EU Integration,Oppose EU Integration,Scandal,Misreporting Funds,Party Affiliation,Conservative Party,Male,Oppose EU Integration,No Scandal,Labour Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 07:31,2018/5/29 07:31,IP Address,155.245.28.10,100,15,TRUE,2018/5/29 07:31,R_1P61j0aI1JT34dO,,,,,51.90859985,0.920898438,anonymous,EN,5.869,5.869,7.012,1,Candidate 2,6.585,6.585,7.611,1,Candidate 1,Party Affiliation,Conservative Party,Gender,Female,Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Liberal Democrats,Female,No Scandal,Oppose EU Integration,Party Affiliation,Conservative Party,Gender,Female,Scandal,Plagiarism,EU Integration,Oppose EU Integration,Conservative Party,Male,Having an Extramarital Affair,Oppose EU Integration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 07:32,2018/5/29 07:32,IP Address,155.245.28.8,100,26,TRUE,2018/5/29 07:32,R_1Cj5sv1SGTgyl0O,,,,,51.90859985,0.920898438,anonymous,EN,13.835,13.835,17.247,1,Candidate 2,6.722,6.722,8.528,1,Candidate 1,Scandal,Plagiarism,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Gender,Female,No Scandal,Oppose EU Integration,Liberal Democrats,Female,Scandal,Plagiarism,EU Integration,Support EU Integration,Party Affiliation,Labour Party,Gender,Female,Misreporting Funds,Oppose EU Integration,Liberal Democrats,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 07:32,2018/5/29 07:33,IP Address,155.245.28.2,100,29,TRUE,2018/5/29 07:33,R_12FnsPNYV9lLkKS,,,,,51.90859985,0.920898438,anonymous,EN,13.045,13.045,17.452,1,Candidate 2,5.53,5.53,11.447,1,Candidate 1,Party Affiliation,Conservative Party,Gender,Male,Scandal,Sexual Harassment,EU Integration,Support EU Integration,Conservative Party,Female,Misreporting Funds,Support EU Integration,Party Affiliation,Liberal Democrats,Gender,Female,Scandal,Plagiarism,EU Integration,Oppose EU Integration,Conservative Party,Female,Plagiarism,Oppose EU Integration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 08:03,2018/5/29 08:04,IP Address,155.245.28.9,100,39,TRUE,2018/5/29 08:04,R_30cUctcEeW8Knf2,,,,,51.90859985,0.920898438,anonymous,EN,23.553,23.553,28.068,1,Candidate 2,11.423,11.423,12.199,1,Candidate 2,Scandal,Plagiarism,Gender,Female,EU Integration,Neutral,Party Affiliation,Conservative Party,Sexual Harassment,Female,Neutral,Labour Party,Scandal,Misreporting Funds,Gender,Female,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Misreporting Funds,Male,Support EU Integration,Labour Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 08:04,2018/5/29 08:05,IP Address,155.245.28.4,100,30,TRUE,2018/5/29 08:05,R_1ZZRIfmkP1qfFsJ,,,,,51.90859985,0.920898438,anonymous,EN,9.976,9.976,15.054,1,Candidate 2,14.472,14.472,15.299,1,Candidate 1,Scandal,Misreporting Funds,EU Integration,Neutral,Gender,Female,Party Affiliation,Liberal Democrats,Misreporting Funds,Support EU Integration,Female,Labour Party,Scandal,Sexual Harassment,EU Integration,Support EU Integration,Gender,Female,Party Affiliation,Liberal Democrats,Plagiarism,Neutral,Male,Liberal Democrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 08:33,2018/5/29 08:34,IP Address,155.245.28.9,100,31,TRUE,2018/5/29 08:34,R_3CHMTQntllJPma2,,,,,51.90859985,0.920898438,anonymous,EN,13.231,13.231,14.118,1,Candidate 2,15.655,15.655,16.683,1,Candidate 1,Gender,Male,EU Integration,Neutral,Party Affiliation,Labour Party,Scandal,Misreporting Funds,Male,Neutral,Labour Party,No Scandal,Gender,Female,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Scandal,Misreporting Funds,Male,Neutral,Conservative Party,Sexual Harassment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 09:37,2018/5/29 09:37,IP Address,155.245.28.2,100,14,TRUE,2018/5/29 09:37,R_2cipKdRWhu7vVDz,,,,,51.90859985,0.920898438,anonymous,EN,7.179,7.179,8.107,1,Candidate 1,4.705,4.705,5.677,1,Candidate 2,Party Affiliation,Conservative Party,Scandal,No Scandal,Gender,Male,EU Integration,Neutral,Labour Party,Plagiarism,Female,Support EU Integration,Party Affiliation,Conservative Party,Scandal,Plagiarism,Gender,Male,EU Integration,Oppose EU Integration,Liberal Democrats,Plagiarism,Female,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 09:37,2018/5/29 09:38,IP Address,155.245.28.4,100,25,TRUE,2018/5/29 09:38,R_3Mg9eGcv27cTlbp,,,,,51.90859985,0.920898438,anonymous,EN,16.122,16.122,17.939,1,Candidate 1,6.908,6.908,7.793,1,Candidate 2,Gender,Male,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Scandal,No Scandal,Female,Support EU Integration,Liberal Democrats,Misreporting Funds,Gender,Male,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Scandal,Sexual Harassment,Male,Oppose EU Integration,Liberal Democrats,Having an Extramarital Affair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 10:03,2018/5/29 10:03,IP Address,155.245.28.2,100,15,TRUE,2018/5/29 10:03,R_6AarGmKVbYtd6xz,,,,,51.90859985,0.920898438,anonymous,EN,7.183,7.183,8.287,1,Candidate 2,4.832,4.832,6.254,1,Candidate 1,Gender,Male,Scandal,Sexual Harassment,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Male,Misreporting Funds,Oppose EU Integration,Labour Party,Gender,Female,Scandal,Having an Extramarital Affair,EU Integration,Neutral,Party Affiliation,Conservative Party,Female,Misreporting Funds,Oppose EU Integration,Conservative Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 10:04,2018/5/29 10:04,IP Address,155.245.28.9,100,26,TRUE,2018/5/29 10:04,R_2rZcC1yJHpQ3iqx,,,,,51.90859985,0.920898438,anonymous,EN,16.625,16.625,17.963,1,Candidate 2,6.728,6.728,8.198,1,Candidate 2,EU Integration,Support EU Integration,Gender,Female,Party Affiliation,Labour Party,Scandal,Misreporting Funds,Neutral,Male,Liberal Democrats,Having an Extramarital Affair,EU Integration,Neutral,Gender,Male,Party Affiliation,Liberal Democrats,Scandal,Having an Extramarital Affair,Support EU Integration,Male,Conservative Party,Having an Extramarital Affair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/29 10:08,2018/5/29 10:08,IP Address,155.245.28.10,100,32,TRUE,2018/5/29 10:08,R_2OI3QQtCmJ9WYdK,,,,,51.90859985,0.920898438,anonymous,EN,17.349,17.349,18.4,1,Candidate 1,13.533,13.533,14.398,1,Candidate 2,Scandal,No Scandal,Gender,Female,EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,Misreporting Funds,Female,Oppose EU Integration,Labour Party,Scandal,Having an Extramarital Affair,Gender,Male,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Plagiarism,Female,Support EU Integration,Conservative Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 07:02,2018/5/30 07:02,IP Address,155.245.28.11,100,17,TRUE,2018/5/30 07:02,R_3kcb3oVRMkwJZRf,,,,,51.90859985,0.920898438,anonymous,EN,6.53,6.53,7.586,1,Candidate 1,8.148,8.148,9.16,1,Candidate 2,Party Affiliation,Labour Party,Scandal,Plagiarism,EU Integration,Neutral,Gender,Male,Labour Party,Misreporting Funds,Oppose EU Integration,Male,Party Affiliation,Labour Party,Scandal,Plagiarism,EU Integration,Neutral,Gender,Male,Liberal Democrats,No Scandal,Neutral,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 07:03,2018/5/30 07:03,IP Address,155.245.28.15,100,22,TRUE,2018/5/30 07:03,R_3z3jJC0D3sSDihj,,,,,51.90859985,0.920898438,anonymous,EN,10.193,10.193,11.31,1,Candidate 2,8.071,9.312,9.916,2,Candidate 2,Scandal,No Scandal,Gender,Male,EU Integration,Neutral,Party Affiliation,Labour Party,Sexual Harassment,Female,Oppose EU Integration,Conservative Party,Scandal,Misreporting Funds,Gender,Male,EU Integration,Neutral,Party Affiliation,Labour Party,Having an Extramarital Affair,Male,Neutral,Liberal Democrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 07:02,2018/5/30 07:03,IP Address,155.245.28.8,100,45,TRUE,2018/5/30 07:03,R_2AE8pqwtt4EJV5E,,,,,51.90859985,0.920898438,anonymous,EN,30.618,30.618,31.439,1,Candidate 2,9.491,9.491,15.405,1,Candidate 2,Party Affiliation,Conservative Party,Gender,Male,Scandal,No Scandal,EU Integration,Oppose EU Integration,Liberal Democrats,Female,Misreporting Funds,Support EU Integration,Party Affiliation,Labour Party,Gender,Male,Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Liberal Democrats,Male,Misreporting Funds,Support EU Integration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 07:04,2018/5/30 07:04,IP Address,155.245.28.12,100,23,TRUE,2018/5/30 07:04,R_eDP5YMRtad0ku8V,,,,,51.90859985,0.920898438,anonymous,EN,11.857,11.857,13.98,1,Candidate 1,6.996,6.996,9.016,1,Candidate 2,Party Affiliation,Labour Party,Gender,Male,Scandal,No Scandal,EU Integration,Support EU Integration,Liberal Democrats,Female,Misreporting Funds,Oppose EU Integration,Party Affiliation,Conservative Party,Gender,Female,Scandal,Misreporting Funds,EU Integration,Neutral,Labour Party,Male,No Scandal,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 07:03,2018/5/30 07:04,IP Address,155.245.28.4,100,62,TRUE,2018/5/30 07:04,R_YSVeCBDVctofxF7,,,,,51.90859985,0.920898438,anonymous,EN,11.934,11.934,14.2,1,Candidate 1,45.424,45.424,50.154,1,Candidate 2,Gender,Male,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Scandal,No Scandal,Male,Labour Party,Oppose EU Integration,Plagiarism,Gender,Male,Party Affiliation,Labour Party,EU Integration,Neutral,Scandal,Having an Extramarital Affair,Female,Liberal Democrats,Neutral,Plagiarism,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 07:04,2018/5/30 07:05,IP Address,155.245.28.10,100,24,TRUE,2018/5/30 07:05,R_5pyC5WDOYzY14Nr,,,,,51.90859985,0.920898438,anonymous,EN,10.036,10.036,11.481,1,Candidate 1,10.867,10.867,12.075,1,Candidate 1,Scandal,Plagiarism,Gender,Female,Party Affiliation,Labour Party,EU Integration,Support EU Integration,Misreporting Funds,Male,Conservative Party,Oppose EU Integration,Scandal,Having an Extramarital Affair,Gender,Male,Party Affiliation,Liberal Democrats,EU Integration,Neutral,Sexual Harassment,Female,Liberal Democrats,Oppose EU Integration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 07:04,2018/5/30 07:05,IP Address,155.245.28.9,100,43,TRUE,2018/5/30 07:05,R_1mmzEL1INpVtoVE,,,,,51.90859985,0.920898438,anonymous,EN,21.23,21.23,22.503,1,Candidate 2,21.614,21.614,22.71,1,Candidate 2,Gender,Male,EU Integration,Neutral,Party Affiliation,Liberal Democrats,Scandal,No Scandal,Male,Neutral,Conservative Party,No Scandal,Gender,Female,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Scandal,Plagiarism,Male,Neutral,Labour Party,No Scandal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 07:04,2018/5/30 07:05,IP Address,155.245.28.16,100,42,TRUE,2018/5/30 07:05,R_3eqtLQrNZdPHjK0,,,,,51.90859985,0.920898438,anonymous,EN,24.552,24.552,25.703,1,Candidate 2,15.72,15.72,17.223,1,Candidate 2,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Scandal,Having an Extramarital Affair,Gender,Female,Liberal Democrats,Neutral,Having an Extramarital Affair,Female,Party Affiliation,Liberal Democrats,EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,Gender,Male,Liberal Democrats,Oppose EU Integration,Misreporting Funds,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 07:05,2018/5/30 07:06,IP Address,155.245.28.17,100,43,TRUE,2018/5/30 07:06,R_3kAGA2coNuVtvsl,,,,,51.90859985,0.920898438,anonymous,EN,20.688,20.688,22.021,1,Candidate 2,19.01,20.507,22.186,2,Candidate 1,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,Gender,Male,Labour Party,Oppose EU Integration,Having an Extramarital Affair,Female,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Scandal,Having an Extramarital Affair,Gender,Female,Conservative Party,Support EU Integration,Sexual Harassment,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 08:01,2018/5/30 08:01,IP Address,155.245.28.10,100,28,TRUE,2018/5/30 08:01,R_2e3ZhNspEarVfcc,,,,,51.90859985,0.920898438,anonymous,EN,19.443,19.443,20.275,1,Candidate 1,7.132,7.132,8.124,1,Candidate 1,Party Affiliation,Liberal Democrats,Gender,Male,EU Integration,Neutral,Scandal,Sexual Harassment,Conservative Party,Female,Oppose EU Integration,Misreporting Funds,Party Affiliation,Conservative Party,Gender,Male,EU Integration,Support EU Integration,Scandal,Plagiarism,Conservative Party,Male,Oppose EU Integration,Having an Extramarital Affair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 08:01,2018/5/30 08:02,IP Address,155.245.28.2,100,21,TRUE,2018/5/30 08:02,R_6eWyDnybpaYzKTL,,,,,51.90859985,0.920898438,anonymous,EN,8.38,8.38,13.444,1,Candidate 1,5.945,5.945,7.351,1,Candidate 2,EU Integration,Oppose EU Integration,Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Gender,Male,Support EU Integration,Sexual Harassment,Liberal Democrats,Male,EU Integration,Oppose EU Integration,Scandal,Plagiarism,Party Affiliation,Liberal Democrats,Gender,Male,Oppose EU Integration,No Scandal,Liberal Democrats,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 08:03,2018/5/30 08:04,IP Address,155.245.28.9,100,52,TRUE,2018/5/30 08:04,R_26mAWqAMYnzgGVX,,,,,51.90859985,0.920898438,anonymous,EN,36.626,36.626,38.873,1,Candidate 1,11.764,11.764,12.941,1,Candidate 2,Scandal,Sexual Harassment,Gender,Male,EU Integration,Support EU Integration,Party Affiliation,Liberal Democrats,Having an Extramarital Affair,Male,Neutral,Conservative Party,Scandal,Plagiarism,Gender,Female,EU Integration,Oppose EU Integration,Party Affiliation,Conservative Party,Plagiarism,Male,Support EU Integration,Labour Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 08:31,2018/5/30 08:31,IP Address,155.245.28.8,100,14,TRUE,2018/5/30 08:31,R_1f1SkSL9azXCLo7,,,,,51.90859985,0.920898438,anonymous,EN,8.594,8.594,9.35,1,Candidate 2,3.461,3.461,4.47,1,Candidate 2,Gender,Female,Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,Party Affiliation,Labour Party,Male,Plagiarism,Support EU Integration,Conservative Party,Gender,Male,Scandal,Sexual Harassment,EU Integration,Support EU Integration,Party Affiliation,Conservative Party,Male,Misreporting Funds,Oppose EU Integration,Conservative Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 08:31,2018/5/30 08:32,IP Address,155.245.28.2,100,30,TRUE,2018/5/30 08:32,R_1mz7hDzGQKlf6Vo,,,,,51.90859985,0.920898438,anonymous,EN,16.893,16.893,18.627,1,Candidate 2,8.67,10.565,11.518,2,Candidate 1,EU Integration,Oppose EU Integration,Gender,Female,Scandal,Plagiarism,Party Affiliation,Liberal Democrats,Oppose EU Integration,Female,Misreporting Funds,Conservative Party,EU Integration,Neutral,Gender,Male,Scandal,Plagiarism,Party Affiliation,Liberal Democrats,Support EU Integration,Male,Having an Extramarital Affair,Labour Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 08:31,2018/5/30 08:32,IP Address,155.245.28.10,100,25,TRUE,2018/5/30 08:32,R_3ni3WxQfuPwlyaG,,,,,51.90859985,0.920898438,anonymous,EN,15.38,16.731,17.072,2,Candidate 2,2.915,2.915,7.073,1,Candidate 2,Party Affiliation,Labour Party,Scandal,Having an Extramarital Affair,EU Integration,Oppose EU Integration,Gender,Male,Liberal Democrats,Plagiarism,Support EU Integration,Male,Party Affiliation,Labour Party,Scandal,Sexual Harassment,EU Integration,Oppose EU Integration,Gender,Male,Liberal Democrats,No Scandal,Support EU Integration,Male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 08:32,2018/5/30 08:33,IP Address,155.245.28.12,100,36,TRUE,2018/5/30 08:33,R_2y2QvV2SqahycST,,,,,51.90859985,0.920898438,anonymous,EN,18.986,18.986,20.405,1,Candidate 2,13.075,13.075,16.119,1,Candidate 2,Party Affiliation,Conservative Party,EU Integration,Neutral,Gender,Female,Scandal,Plagiarism,Liberal Democrats,Neutral,Female,Plagiarism,Party Affiliation,Labour Party,EU Integration,Support EU Integration,Gender,Male,Scandal,Having an Extramarital Affair,Liberal Democrats,Oppose EU Integration,Female,No Scandal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 08:32,2018/5/30 08:33,IP Address,155.245.28.4,100,61,TRUE,2018/5/30 08:33,R_1rAIQCdrg2X7IpI,,,,,51.90859985,0.920898438,anonymous,EN,10.678,12.268,12.627,2,Candidate 2,47.831,47.831,48.904,1,Candidate 2,Party Affiliation,Conservative Party,EU Integration,Neutral,Scandal,Misreporting Funds,Gender,Male,Liberal Democrats,Oppose EU Integration,Plagiarism,Female,Party Affiliation,Labour Party,EU Integration,Oppose EU Integration,Scandal,Misreporting Funds,Gender,Female,Conservative Party,Neutral,Misreporting Funds,Female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018/5/30 09:02,2018/5/30 09:02,IP Address,155.245.28.2,100,22,TRUE,2018/5/30 09:02,R_4N09mjKKa1xsWwF,,,,,51.90859985,0.920898438,anonymous,EN,6.835,6.835,7.985,1,Candidate 1,12.214,12.214,13.28,1,Candidate 1,Gender,Male,Party Affiliation,Liberal Democrats,Scandal,Plagiarism,EU Integration,Support EU Integration,Female,Labour Party,Having an Extramarital Affair,Neutral,Gender,Female,Party Affiliation,Conservative Party,Scandal,Plagiarism,EU Integration,Support EU Integration,Male,Labour Party,Having an Extramarital Affair,Neutral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
