StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1_First Click,Q1_Last Click,Q1_Page Submit,Q1_Click Count,Q2,Q3_First Click,Q3_Last Click,Q3_Page Submit,Q3_Click Count,Q4,Q6_First Click,Q6_Last Click,Q6_Page Submit,Q6_Click Count,Q7,Q8_First Click,Q8_Last Click,Q8_Page Submit,Q8_Click Count,Q9,Q10_First Click,Q10_Last Click,Q10_Page Submit,Q10_Click Count,Q11,Q12_First Click,Q12_Last Click,Q12_Page Submit,Q12_Click Count,Q13,Q14_First Click,Q14_Last Click,Q14_Page Submit,Q14_Click Count,Q15,Q16_First Click,Q16_Last Click,Q16_Page Submit,Q16_Click Count,Q17,Q18_First Click,Q18_Last Click,Q18_Page Submit,Q18_Click Count,Q19,Q20_First Click,Q20_Last Click,Q20_Page Submit,Q20_Click Count,Q21,Q22_First Click,Q22_Last Click,Q22_Page Submit,Q22_Click Count,Q23,Q24_First Click,Q24_Last Click,Q24_Page Submit,Q24_Click Count,Q25,Q26_First Click,Q26_Last Click,Q26_Page Submit,Q26_Click Count,Q27,Q28_First Click,Q28_Last Click,Q28_Page Submit,Q28_Click Count,Q29,Q30_First Click,Q30_Last Click,Q30_Page Submit,Q30_Click Count,Q31,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,Q33,Q34_First Click,Q34_Last Click,Q34_Page Submit,Q34_Click Count,Q35,F-1-1,F-1-1-1,F-1-2,F-1-1-2,F-1-3,F-1-1-3,F-1-4,F-1-1-4,F-1-5,F-1-1-5,F-1-6,F-1-1-6,F-1-7,F-1-1-7,F-1-2-1,F-1-2-2,F-1-2-3,F-1-2-4,F-1-2-5,F-1-2-6,F-1-2-7,F-2-1,F-2-1-1,F-2-2,F-2-1-2,F-2-3,F-2-1-3,F-2-4,F-2-1-4,F-2-5,F-2-1-5,F-2-6,F-2-1-6,F-2-7,F-2-1-7,F-2-2-1,F-2-2-2,F-2-2-3,F-2-2-4,F-2-2-5,F-2-2-6,F-2-2-7
2018/6/4 05:41,2018/6/4 05:43,IP Address,155.245.28.21,100,83,TRUE,2018/6/4 05:43,R_2tgkUSxDayC5w5S,,,,,51.90859985,0.920898438,anonymous,EN,13.781,14.821,16.006,2,Minister 1,3.603,3.603,7.536,1,Minister 1,1.111,1.111,2.159,1,No,,,,,No,0.661,0.661,1.315,1,No,0.628,0.628,1.376,1,No,0.865,0.865,1.792,1,No,2.567,2.567,3.745,1,Theresa May,4.181,4.181,6.266,1,Oppose Brexit,1.56,1.56,2.3,1,More than a year,1.194,1.194,2.141,1,No,0.823,1.637,1.96,2,18-29,1.945,1.945,4.114,1,Labour Party,1.714,1.714,3.264,1,Very strong,0.602,0.602,1.278,1,Male,3.367,3.367,4.693,1,Strongly support EU Integration,2.245,2.245,3.971,1,University graduate or some university,Scandal,Sexual Harassment,Party Affiliation,Labour Party,PM's Position in EU Integration,Support EU Integration,Gender,Female,PM's Partisanship,Labour Party,EU Integration,Neutral,PM's Scandal,Plagiarism,Sexual Harassment,Liberal Democrats,Support EU Integration,Male,Conservative Party,Oppose EU Integration,Plagiarism,Scandal,Having an Extramarital Affair,Party Affiliation,Liberal Democrats,PM's Position in EU Integration,Support EU Integration,Gender,Male,PM's Partisanship,Conservative Party,EU Integration,Support EU Integration,PM's Scandal,Plagiarism,Sexual Harassment,Conservative Party,Support EU Integration,Female,Conservative Party,Neutral,Misreporting Funds
2018/6/4 05:42,2018/6/4 05:43,IP Address,155.245.28.12,100,92,TRUE,2018/6/4 05:43,R_sHUE3xPodRRX1y9,,,,,51.90859985,0.920898438,anonymous,EN,14.657,14.657,15.846,1,Minister 2,12.315,12.315,14.22,1,Minister 1,1.27,1.27,2.085,1,No,,,,,No,1.065,1.065,2.447,1,No,2.286,2.286,3.41,1,Yes,,,,,,,,,,Theresa May,3.98,3.98,5.122,1,Support Brexit,1.241,1.241,2.111,1,More than a year,1.121,2.023,2.466,2,No,1.661,1.661,3.187,1,18-29,6.677,6.677,7.498,1,No affiliation,,,,,,,,,,Female,5.57,5.57,6.812,1,Neither support nor oppose,1.927,1.927,2.911,1,Master or Ph.D.,Party Affiliation,Liberal Democrats,Gender,Male,EU Integration,Support EU Integration,PM's Scandal,Sexual Harassment,PM's Position in EU Integration,Neutral,Scandal,Sexual Harassment,PM's Partisanship,Conservative Party,Conservative Party,Male,Support EU Integration,No Scandal,Oppose EU Integration,Misreporting Funds,Conservative Party,Party Affiliation,Conservative Party,Gender,Male,EU Integration,Oppose EU Integration,PM's Scandal,Sexual Harassment,PM's Position in EU Integration,Oppose EU Integration,Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,Conservative Party,Female,Neutral,Having an Extramarital Affair,Oppose EU Integration,Misreporting Funds,Conservative Party
2018/6/4 05:42,2018/6/4 05:44,IP Address,155.245.28.29,100,78,TRUE,2018/6/4 05:44,R_1HjanP8YbWk0dSL,,,,,51.90859985,0.920898438,anonymous,EN,8.076,8.076,10.026,1,Minister 2,19.24,19.24,20.347,1,Minister 2,0.684,0.684,1.872,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,8.114,8.114,8.909,1,Oppose Brexit,,,,,,2.11,2.11,2.974,1,Yes,1.068,1.068,2.269,1,18-29,1.241,2.933,4.507,2,Green Party,1.835,1.835,2.795,1,Moderately strong,0.869,0.869,1.682,1,Female,3.91,3.91,5.269,1,Strongly support EU Integration,1.798,1.798,3.852,1,University graduate or some university,Scandal,Sexual Harassment,Gender,Male,PM's Scandal,No Scandal,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Support EU Integration,EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,No Scandal,Female,No Scandal,Conservative Party,Support EU Integration,Support EU Integration,Conservative Party,Scandal,Sexual Harassment,Gender,Male,PM's Scandal,Sexual Harassment,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Support EU Integration,EU Integration,Neutral,Party Affiliation,Conservative Party,Plagiarism,Male,Sexual Harassment,Conservative Party,Oppose EU Integration,Support EU Integration,Liberal Democrats
2018/6/4 05:42,2018/6/4 05:44,IP Address,155.245.28.10,100,113,TRUE,2018/6/4 05:44,R_2CZI5XoJuvvfV6l,,,,,51.90859985,0.920898438,anonymous,EN,7.715,7.715,8.74,1,Minister 1,12.615,12.615,15.555,1,Minister 2,1.355,1.355,2.41,1,No,,,,,No,1.137,1.137,2.03,1,No,1.304,1.304,2.517,1,No,0.733,0.733,1.948,1,Yes,4.065,4.065,5.092,1,Theresa May,6.811,6.811,7.83,1,Oppose Brexit,2.734,2.734,4.154,1,Less than a year,2.558,2.558,3.386,1,No,1.167,1.167,2.264,1,18-29,4.486,4.486,6.342,1,Liberal Democrats,2.58,2.58,4.224,1,Moderately strong,1.399,1.399,2.522,1,Female,3.158,3.158,4.419,1,Support EU Integration,4.884,4.884,6.41,1,Secondary school graduate or some secondary school,PM's Scandal,Having an Extramarital Affair,EU Integration,Neutral,PM's Partisanship,Conservative Party,Gender,Male,PM's Position in EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,Party Affiliation,Conservative Party,Sexual Harassment,Neutral,Labour Party,Female,Support EU Integration,Sexual Harassment,Labour Party,PM's Scandal,Misreporting Funds,EU Integration,Neutral,PM's Partisanship,Conservative Party,Gender,Male,PM's Position in EU Integration,Oppose EU Integration,Scandal,Plagiarism,Party Affiliation,Liberal Democrats,Misreporting Funds,Oppose EU Integration,Conservative Party,Male,Support EU Integration,No Scandal,Liberal Democrats
2018/6/4 05:42,2018/6/4 05:44,IP Address,155.245.28.19,100,112,TRUE,2018/6/4 05:44,R_VRaW8ER7ErASVjP,,,,,51.90859985,0.920898438,anonymous,EN,17.931,17.931,18.858,1,Minister 2,7.173,7.173,8.353,1,Minister 1,1.702,1.702,2.589,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,3.747,3.747,5.716,1,Oppose Brexit,,,,,,1.805,1.805,2.628,1,Yes,2.051,2.051,2.989,1,18-29,22.049,22.049,23.082,1,Conservative Party,4.185,4.185,8.841,1,Slightly strong,1.185,1.185,2.231,1,Male,3.84,3.84,5.724,1,Oppose EU Integration,2.48,2.48,9.439,1,University graduate or some university,PM's Scandal,No Scandal,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Neutral,PM's Partisanship,Conservative Party,Scandal,Misreporting Funds,Gender,Male,Party Affiliation,Conservative Party,Having an Extramarital Affair,Support EU Integration,Oppose EU Integration,Conservative Party,No Scandal,Female,Liberal Democrats,PM's Scandal,Having an Extramarital Affair,EU Integration,Support EU Integration,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,Scandal,Sexual Harassment,Gender,Female,Party Affiliation,Liberal Democrats,Plagiarism,Neutral,Support EU Integration,Conservative Party,Plagiarism,Male,Liberal Democrats
2018/6/4 05:42,2018/6/4 05:44,IP Address,155.245.28.23,100,115,TRUE,2018/6/4 05:44,R_1LMPh6KbVWCTqTQ,,,,,51.90859985,0.920898438,anonymous,EN,22.63,22.63,23.822,1,Minister 1,5.166,15.713,18.932,3,Minister 1,1.202,1.202,2.831,1,No,,,,,Yes,,,,,,,,,,,,,,,,,,,,Theresa May,6.178,6.178,8.127,1,Support Brexit,,,,,,2.652,2.652,3.763,1,No,1.093,1.093,2.169,1,18-29,7.798,7.798,9.674,1,No affiliation,,,,,,,,,,Female,4.766,17.645,20.856,2,Slightly support EU Integration,1.527,1.527,2.897,1,University graduate or some university,Gender,Female,PM's Scandal,No Scandal,PM's Position in EU Integration,Support EU Integration,Scandal,Having an Extramarital Affair,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,EU Integration,Neutral,Female,Sexual Harassment,Neutral,Sexual Harassment,Labour Party,Labour Party,Support EU Integration,Gender,Male,PM's Scandal,Plagiarism,PM's Position in EU Integration,Oppose EU Integration,Scandal,No Scandal,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,EU Integration,Oppose EU Integration,Male,Sexual Harassment,Support EU Integration,Sexual Harassment,Conservative Party,Conservative Party,Oppose EU Integration
2018/6/4 05:43,2018/6/4 05:45,IP Address,155.245.28.22,100,89,TRUE,2018/6/4 05:45,R_1IGEDt4PgRqLUdV,,,,,51.90859985,0.920898438,anonymous,EN,12.86,12.86,14.126,1,Minister 1,7.01,7.01,7.887,1,Minister 2,0.782,0.782,1.857,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,5.744,5.744,6.807,1,Oppose Brexit,,,,,,2.888,7.819,9.375,2,No,1.349,1.349,2.609,1,18-29,5.495,5.495,6.562,1,Labour Party,4.975,4.975,5.833,1,Slightly strong,1.149,1.149,2.028,1,Female,9.854,9.854,11.321,1,Neither support nor oppose,2.609,2.609,4.626,1,Master or Ph.D.,PM's Position in EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,PM's Scandal,Sexual Harassment,EU Integration,Support EU Integration,Gender,Male,Party Affiliation,Liberal Democrats,Scandal,Plagiarism,Neutral,Conservative Party,Sexual Harassment,Support EU Integration,Male,Conservative Party,Plagiarism,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,PM's Scandal,Misreporting Funds,EU Integration,Neutral,Gender,Male,Party Affiliation,Conservative Party,Scandal,Plagiarism,Neutral,Labour Party,Plagiarism,Support EU Integration,Male,Labour Party,Plagiarism
2018/6/4 05:43,2018/6/4 05:45,IP Address,155.245.28.24,100,107,TRUE,2018/6/4 05:45,R_bP1SP7xxSRAnoJP,,,,,51.90859985,0.920898438,anonymous,EN,6.595,7.462,8.345,2,Minister 2,9.434,9.434,19.177,1,Minister 1,0.803,1.884,2.672,3,No,,,,,No,1.288,1.801,2.682,2,No,1.618,1.618,2.492,1,No,1.426,1.426,1.88,1,Yes,5.301,5.301,7.366,1,Theresa May,8.286,8.286,10.519,1,Oppose Brexit,3.683,3.683,4.255,1,More than a year,2.226,2.226,3.021,1,No,1.778,1.778,3.195,1,18-29,2.131,2.131,5.673,1,No affiliation,,,,,,,,,,Female,9.477,10.855,11.319,2,Strongly support EU Integration,2.492,2.492,5.046,1,University graduate or some university,PM's Position in EU Integration,Neutral,EU Integration,Oppose EU Integration,PM's Partisanship,Labour Party,Gender,Male,Party Affiliation,Labour Party,PM's Scandal,Having an Extramarital Affair,Scandal,Sexual Harassment,Neutral,Oppose EU Integration,Conservative Party,Male,Liberal Democrats,Having an Extramarital Affair,No Scandal,PM's Position in EU Integration,Oppose EU Integration,EU Integration,Support EU Integration,PM's Partisanship,Conservative Party,Gender,Female,Party Affiliation,Liberal Democrats,PM's Scandal,Having an Extramarital Affair,Scandal,Plagiarism,Oppose EU Integration,Neutral,Conservative Party,Female,Conservative Party,Sexual Harassment,Misreporting Funds
2018/6/4 05:43,2018/6/4 05:45,IP Address,155.245.28.33,100,79,TRUE,2018/6/4 05:45,R_3plpyv78UuQIvKs,,,,,51.90859985,0.920898438,anonymous,EN,9.565,9.565,10.552,1,Minister 2,16.607,16.607,17.732,1,Minister 2,1.06,1.06,1.958,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,4.194,6.295,8.085,2,Oppose Brexit,,,,,,1.705,1.705,2.7,1,Yes,1.03,1.03,2.172,1,18-29,1.597,1.597,2.65,1,Labour Party,2.29,2.91,3.717,2,Moderately strong,0.819,0.819,1.831,1,Female,6.228,6.228,7.682,1,Support EU Integration,2.501,2.501,3.257,1,University graduate or some university,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Neutral,Gender,Male,EU Integration,Oppose EU Integration,PM's Scandal,Plagiarism,Scandal,Sexual Harassment,Party Affiliation,Liberal Democrats,Conservative Party,Support EU Integration,Female,Support EU Integration,Plagiarism,Plagiarism,Liberal Democrats,PM's Partisanship,Conservative Party,PM's Position in EU Integration,Neutral,Gender,Female,EU Integration,Oppose EU Integration,PM's Scandal,Misreporting Funds,Scandal,Plagiarism,Party Affiliation,Conservative Party,Conservative Party,Oppose EU Integration,Female,Oppose EU Integration,Having an Extramarital Affair,No Scandal,Liberal Democrats
2018/6/4 05:44,2018/6/4 05:46,IP Address,155.245.28.14,100,113,TRUE,2018/6/4 05:46,R_O0BuDI1bdRTXupz,,,,,51.90859985,0.920898438,anonymous,EN,6.007,6.007,7.086,1,Minister 2,6.52,6.52,8.973,1,Minister 2,1.338,1.338,2.675,1,No,,,,,No,1.071,1.071,1.857,1,No,2.144,2.144,2.973,1,No,1.143,1.143,3.03,1,No,5.851,5.851,6.971,1,Theresa May,3.884,3.884,5.975,1,Oppose Brexit,2.087,2.996,4.229,2,About a year,1.658,1.658,2.529,1,No,1.756,1.756,2.81,1,18-29,3.905,15.492,17.345,3,Liberal Democrats,3.988,3.988,6.245,1,Moderately strong,0.89,0.89,1.685,1,Female,7.051,7.051,9.077,1,Support EU Integration,3.418,3.418,4.311,1,Master or Ph.D.,PM's Scandal,Misreporting Funds,EU Integration,Oppose EU Integration,Gender,Male,Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,PM's Position in EU Integration,Support EU Integration,No Scandal,Support EU Integration,Male,No Scandal,Conservative Party,Liberal Democrats,Support EU Integration,PM's Scandal,Misreporting Funds,EU Integration,Support EU Integration,Gender,Female,Scandal,Sexual Harassment,PM's Partisanship,Labour Party,Party Affiliation,Labour Party,PM's Position in EU Integration,Oppose EU Integration,No Scandal,Support EU Integration,Female,Plagiarism,Conservative Party,Conservative Party,Support EU Integration
2018/6/4 05:44,2018/6/4 05:46,IP Address,155.245.28.34,100,133,TRUE,2018/6/4 05:46,R_qUu6DQWtVVeLl4d,,,,,51.90859985,0.920898438,anonymous,EN,31.149,31.149,34.765,1,Minister 2,14.781,14.781,19.151,1,Minister 2,0.971,0.971,2.158,1,No,,,,,Yes,,,,,,,,,,,,,,,,,,,,David Cameron,5.027,5.027,6.277,1,Oppose Brexit,,,,,,1.659,1.659,2.455,1,No,1.38,1.38,2.669,1,18-29,6.294,6.294,7.948,1,Liberal Democrats,2.352,2.352,3.749,1,Slightly strong,0.828,0.828,1.86,1,Female,3.743,3.743,5.259,1,Strongly support EU Integration,2.866,2.866,4.108,1,University graduate or some university,PM's Partisanship,Conservative Party,Scandal,Sexual Harassment,PM's Scandal,No Scandal,Gender,Female,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Neutral,Party Affiliation,Liberal Democrats,Conservative Party,Having an Extramarital Affair,Plagiarism,Male,Oppose EU Integration,Oppose EU Integration,Liberal Democrats,PM's Partisanship,Conservative Party,Scandal,No Scandal,PM's Scandal,Having an Extramarital Affair,Gender,Male,EU Integration,Neutral,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,Conservative Party,Sexual Harassment,No Scandal,Female,Support EU Integration,Support EU Integration,Conservative Party
2018/6/4 05:45,2018/6/4 05:47,IP Address,155.245.28.32,100,88,TRUE,2018/6/4 05:47,R_3lX0O1TdFWnx9q8,,,,,51.90859985,0.920898438,anonymous,EN,9.611,9.611,10.35,1,Minister 2,16.354,16.354,19.233,1,Minister 1,1.086,1.086,1.946,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,9.575,9.575,11.051,1,Oppose Brexit,,,,,,1.994,1.994,2.968,1,Yes,1.162,1.162,2.28,1,18-29,1.396,1.396,2.901,1,Labour Party,3.456,3.456,4.757,1,Moderately strong,1.043,1.043,2.037,1,Female,4.576,4.576,5.737,1,Support EU Integration,6.276,6.276,9.123,1,Secondary school graduate or some secondary school,PM's Partisanship,Conservative Party,Gender,Male,Scandal,Plagiarism,PM's Position in EU Integration,Neutral,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,PM's Scandal,Misreporting Funds,Labour Party,Male,Plagiarism,Neutral,Labour Party,Neutral,Misreporting Funds,PM's Partisanship,Conservative Party,Gender,Male,Scandal,No Scandal,PM's Position in EU Integration,Support EU Integration,Party Affiliation,Conservative Party,EU Integration,Support EU Integration,PM's Scandal,No Scandal,Labour Party,Female,Sexual Harassment,Oppose EU Integration,Labour Party,Oppose EU Integration,Having an Extramarital Affair
2018/6/4 05:46,2018/6/4 05:47,IP Address,155.245.28.25,100,73,TRUE,2018/6/4 05:47,R_2Y4zs3OdEDGzvSj,,,,,51.90859985,0.920898438,anonymous,EN,12.087,12.087,13.909,1,Minister 1,1.397,1.397,2.938,1,Minister 2,0.971,0.971,2.319,1,No,,,,,Yes,,,,,,,,,,,,,,,,,,,,Theresa May,5.339,5.339,8.63,1,Oppose Brexit,,,,,,2.012,2.012,2.694,1,No,0.721,0.721,1.466,1,18-29,2.669,2.669,4.076,1,Green Party,2.489,2.489,4.127,1,Very strong,0.455,0.455,1.289,1,Female,2.79,2.79,4.411,1,Strongly support EU Integration,2.256,2.256,3.415,1,University graduate or some university,PM's Position in EU Integration,Neutral,Scandal,Plagiarism,Gender,Female,EU Integration,Support EU Integration,PM's Scandal,No Scandal,PM's Partisanship,Conservative Party,Party Affiliation,Liberal Democrats,Support EU Integration,Plagiarism,Female,Oppose EU Integration,Misreporting Funds,Conservative Party,Liberal Democrats,PM's Position in EU Integration,Neutral,Scandal,Sexual Harassment,Gender,Female,EU Integration,Oppose EU Integration,PM's Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,Party Affiliation,Conservative Party,Support EU Integration,Plagiarism,Female,Support EU Integration,Plagiarism,Conservative Party,Liberal Democrats
2018/6/4 05:45,2018/6/4 05:47,IP Address,155.245.28.37,100,125,TRUE,2018/6/4 05:47,R_3Hjd4QZkxdzTKdw,,,,,51.90859985,0.920898438,anonymous,EN,12.35,12.35,13.217,1,Minister 2,26.698,26.698,27.635,1,Minister 2,1.203,1.203,2.625,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,11.089,11.089,14.689,1,Oppose Brexit,,,,,,4.182,4.182,5.1,1,Yes,1.61,1.61,2.579,1,18-29,4.037,6.853,8.356,2,Labour Party,3.136,7.33,7.747,5,Moderately strong,1.073,1.073,1.794,1,Male,5.021,7.985,8.887,2,Support EU Integration,11.757,11.757,15.575,1,Secondary school graduate or some secondary school,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,EU Integration,Neutral,PM's Scandal,Sexual Harassment,PM's Partisanship,Conservative Party,Scandal,Plagiarism,Gender,Male,Oppose EU Integration,Labour Party,Oppose EU Integration,Plagiarism,Labour Party,No Scandal,Female,PM's Position in EU Integration,Neutral,Party Affiliation,Liberal Democrats,EU Integration,Oppose EU Integration,PM's Scandal,Having an Extramarital Affair,PM's Partisanship,Conservative Party,Scandal,Having an Extramarital Affair,Gender,Female,Support EU Integration,Conservative Party,Oppose EU Integration,Plagiarism,Conservative Party,No Scandal,Female
2018/6/4 05:47,2018/6/4 05:49,IP Address,155.245.28.36,100,111,TRUE,2018/6/4 05:49,R_2fevz8ISzM6Pu2C,,,,,51.90859985,0.920898438,anonymous,EN,11.945,11.945,13.007,1,Minister 1,13.941,16.752,17.169,2,Minister 2,1.033,1.033,2.072,1,No,,,,,Yes,,,,,,,,,,,,,,,,,,,,Theresa May,9.025,9.025,10.241,1,Oppose Brexit,,,,,,1.374,1.374,2.401,1,No,0.998,0.998,2.184,1,18-29,12.024,12.024,15.207,1,No affiliation,,,,,,,,,,Female,6.646,6.646,10.49,1,Support EU Integration,6.4,6.4,7.682,1,University graduate or some university,EU Integration,Support EU Integration,PM's Position in EU Integration,Neutral,Gender,Female,Party Affiliation,Labour Party,PM's Scandal,Plagiarism,PM's Partisanship,Labour Party,Scandal,Misreporting Funds,Support EU Integration,Support EU Integration,Male,Labour Party,Sexual Harassment,Labour Party,No Scandal,EU Integration,Support EU Integration,PM's Position in EU Integration,Support EU Integration,Gender,Male,Party Affiliation,Conservative Party,PM's Scandal,No Scandal,PM's Partisanship,Conservative Party,Scandal,Sexual Harassment,Oppose EU Integration,Support EU Integration,Female,Conservative Party,Misreporting Funds,Conservative Party,Plagiarism
2018/6/4 05:46,2018/6/4 05:49,IP Address,155.245.28.2,100,155,TRUE,2018/6/4 05:49,R_1BbSl5tNQsXIxTX,,,,,51.90859985,0.920898438,anonymous,EN,30.563,30.563,32.047,1,Minister 2,18.896,18.896,19.966,1,Minister 2,1.913,1.913,2.982,1,No,,,,,No,1.428,1.428,2.333,1,No,2.004,2.004,3.363,1,No,1.936,1.936,2.934,1,Yes,10.79,10.79,11.716,1,Theresa May,7.162,7.162,8.025,1,Oppose Brexit,2.495,2.495,3.511,1,Less than a year,3.888,4.841,5.214,2,No,1.245,1.245,2.513,1,18-29,11.836,11.836,13.143,1,Liberal Democrats,4.626,4.626,6.262,1,Moderately strong,1.143,1.143,2.26,1,Female,2.316,2.316,3.849,1,Strongly support EU Integration,12.187,12.187,13.538,1,Secondary school graduate or some secondary school,Party Affiliation,Conservative Party,PM's Partisanship,Conservative Party,Gender,Female,Scandal,Having an Extramarital Affair,EU Integration,Neutral,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Having an Extramarital Affair,Conservative Party,Conservative Party,Male,No Scandal,Neutral,Neutral,Plagiarism,Party Affiliation,Labour Party,PM's Partisanship,Labour Party,Gender,Female,Scandal,Misreporting Funds,EU Integration,Support EU Integration,PM's Position in EU Integration,Oppose EU Integration,PM's Scandal,Misreporting Funds,Liberal Democrats,Conservative Party,Female,No Scandal,Neutral,Support EU Integration,Having an Extramarital Affair
2018/6/4 06:07,2018/6/4 06:09,IP Address,155.245.28.2,100,85,TRUE,2018/6/4 06:09,R_22EuCgqW1QXgUUO,,,,,51.90859985,0.920898438,anonymous,EN,14.481,15.555,15.865,4,Minister 2,4.712,4.712,5.869,1,Minister 2,0.99,0.99,1.884,1,No,,,,,Yes,,,,,,,,,,,,,,,,,,,,Theresa May,5.207,6.145,10.132,2,Oppose Brexit,,,,,,1.437,1.437,2.455,1,No,0.96,0.96,1.835,1,18-29,2.211,2.211,3.559,1,Labour Party,2.118,5.375,6.109,2,Slightly strong,0.711,0.711,1.574,1,Female,2.66,4.739,6.493,3,Strongly support EU Integration,3.082,5.656,6.654,2,Master or Ph.D.,Gender,Male,EU Integration,Neutral,Scandal,Plagiarism,PM's Scandal,Misreporting Funds,PM's Position in EU Integration,Oppose EU Integration,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,Female,Neutral,Misreporting Funds,No Scandal,Neutral,Liberal Democrats,Conservative Party,Gender,Male,EU Integration,Oppose EU Integration,Scandal,Sexual Harassment,PM's Scandal,Misreporting Funds,PM's Position in EU Integration,Neutral,Party Affiliation,Liberal Democrats,PM's Partisanship,Conservative Party,Male,Support EU Integration,Plagiarism,Having an Extramarital Affair,Neutral,Conservative Party,Conservative Party
2018/6/4 06:07,2018/6/4 06:10,IP Address,155.245.28.20,100,151,TRUE,2018/6/4 06:10,R_1eK22xWqSsexWPc,,,,,51.90859985,0.920898438,anonymous,EN,19.352,19.352,20.563,1,Minister 2,5.966,5.966,9.974,1,Minister 2,1.818,1.818,3.035,1,No,,,,,No,1.256,1.256,2.338,1,No,30.281,30.281,31.245,1,No,1.437,1.437,2.432,1,No,4.206,4.206,5.281,1,Theresa May,9.488,9.488,10.588,1,Oppose Brexit,3.068,3.068,4.316,1,Less than a year,1.751,1.751,2.742,1,No,1.112,1.112,2.297,1,18-29,4.662,4.662,5.994,1,No affiliation,,,,,,,,,,Female,12.278,12.278,13.551,1,Neither support nor oppose,17.664,17.664,18.821,1,University graduate or some university,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,PM's Scandal,Having an Extramarital Affair,EU Integration,Support EU Integration,Gender,Male,Scandal,Misreporting Funds,Party Affiliation,Liberal Democrats,Neutral,Labour Party,Sexual Harassment,Support EU Integration,Female,No Scandal,Labour Party,PM's Position in EU Integration,Oppose EU Integration,PM's Partisanship,Conservative Party,PM's Scandal,Sexual Harassment,EU Integration,Neutral,Gender,Male,Scandal,Having an Extramarital Affair,Party Affiliation,Liberal Democrats,Support EU Integration,Conservative Party,Sexual Harassment,Neutral,Male,Plagiarism,Liberal Democrats
2018/6/4 06:08,2018/6/4 06:10,IP Address,155.245.28.4,100,87,TRUE,2018/6/4 06:10,R_O2symzgaOfZbArL,,,,,51.90859985,0.920898438,anonymous,EN,13.777,13.777,21.726,1,Minister 1,23.275,23.275,24.124,1,Minister 1,0.759,0.759,1.969,1,Yes,,,,,,,,,,,,,,,,,,,,,,,,,Theresa May,2.107,2.689,4.127,2,Oppose Brexit,,,,,,1.256,3.816,4.2,2,No,0.743,0.743,1.809,1,18-29,2.118,2.118,4.894,1,Labour Party,2.47,2.47,3.427,1,Slightly strong,0.516,0.516,1.342,1,Male,1.703,1.703,3.536,1,Support EU Integration,1.567,1.567,4.378,1,University graduate or some university,Scandal,Plagiarism,EU Integration,Support EU Integration,PM's Position in EU Integration,Neutral,Party Affiliation,Liberal Democrats,PM's Scandal,Having an Extramarital Affair,Gender,Female,PM's Partisanship,Conservative Party,Misreporting Funds,Neutral,Oppose EU Integration,Conservative Party,Having an Extramarital Affair,Male,Conservative Party,Scandal,Plagiarism,EU Integration,Oppose EU Integration,PM's Position in EU Integration,Support EU Integration,Party Affiliation,Labour Party,PM's Scandal,No Scandal,Gender,Female,PM's Partisanship,Labour Party,Having an Extramarital Affair,Support EU Integration,Neutral,Liberal Democrats,No Scandal,Male,Conservative Party
